id,review_title,rating_title
tt3076658,Stallone deserves an Oscar,6/10
tt3076658,Formuliac Feel Good Urban Fairytale But Nothing More Than That,9/10
tt3076658,Incredible continuation,10/10
tt3076658,The legend lives on...,7/10
tt3076658,Decent outing in which Rocky Balboa takes a mentor to combat powerful contenders,9/10
tt3076658,"The come-back story that caught everyone off-guard, including the fans...",9/10
tt0470752,Intelligent Movie,9/10
tt0470752,I think therefore am I?,8/10
tt0470752,Paranoid Android,9/10
tt0470752,Very involving bit of pure sci-fi,9/10
tt0470752,Engaging and entertaining.,8/10
tt0470752,Robots will take over the world,8/10
tt0470752,Rage Against the Machine...,9/10
tt0470752,A Different Sort of Picture,8/10
tt0470752,"Intriguing, unpredictable and tense",8/10
tt0470752,They just want to be like us. Go figure.,9/10
tt0470752,Not what I expected...,9/10
tt0470752,A Future Sci-Fi Classic,10/10
tt0470752,A stunningly crafted Sci-Fi with a star making turn from Vikander,9/10
tt0470752,One of the best films ever made.....,9/10
tt0470752,"Sleek, understated and thought provoking",10/10
tt0470752,Humans and their opinions,10/10
tt0470752,Highly recommended!,8/10
tt0470752,"""They thought search engines were a map of what people were thinking.But actually they were a map to how people are thinking.""",9/10
tt0470752,great smaller sci-fi treat,9/10
tt0470752,"A better version of Her, but still a rushed ending",6/10
tt0470752,Turing test,5/10
tt0470752,Not quite the cerebral thriller I was expecting ...,7/10
tt0470752,Neither Ex Cellent nor Ex Crement.,2/10
tt4034354,Swiss Army Man - Movie Review,8/10
tt4034354,"Much more than just fart jokes, 'Swiss Army Man' is deep & unpredictable",8/10
tt4034354,"Love it or hate it, it's one film from 2016 that most definitely will not be forgotten.",10/10
tt4034354,The best movie of 2016,10/10
tt4034354,Don't be fooled by many of the reviews; Swiss Army Man is a rigorous and unflinching portrayal,10/10
tt4034354,For everyone who thinks this movie is just fart jokes...,10/10
tt4034354,Wild and entertaining.,8/10
tt4034354,What the f...,4/10
tt4034354,Swiss Army Man,3/10
tt4034354,Weird doesn't mean funny,9/10
tt4034354,Creatively mind-blowing,10/10
tt4034354,Heartfelt and beautiful,7/10
tt4034354,You can't spell Fart without Art,5/10
tt4034354,A rather confusing movie...,6/10
tt4034354,Farts! Farts! Farts!,10/10
tt4034354,More than just a one joke idea/film,10/10
tt4034354,"It's not my cup of tea, but it's definitely stretching the boundaries of comedy and drama. Or better put: it's totally weird and gross, but in an original way.",1/10
tt4034354,Beautifully strange,10/10
tt4034354,Probably the most ridiculous film I've ever watched.,1/10
tt4034354,"A strange, brilliant, and mind blowingly hilarious self aware film",1/10
tt4034354,"""Swiss Army Man"" is like a rusted version of the tool mentioned in its title - potentially multi-purpose, but basically useless.",7/10
tt4034354,Awful - disgrace of a movie...,1/10
tt4034354,Different,10/10
tt3464902,"Cleverly original, scathing, and sharp – even if the oddity of it all did make it hard to penetrate",9/10
tt3464902,Easily the weirdest film you'll see all year,6/10
tt3464902,"Weird, Whacky & Wicked But Also Dull, Sterile & Vapid.",7/10
tt3464902,Dancing on my own,8/10
tt3464902,Dogma Eat Dogma...,5/10
tt3464902,strange with a point of view,3/10
tt3464902,Couldn't stand this movie.,6/10
tt3464902,Novel idea...and that's all,1/10
tt3464902,Tale of Two,5/10
tt3464902,"A Painful Viewing,",5/10
tt3464902,Missed the mark,8/10
tt3464902,"""Some excuses are without doubt, better than others...""",4/10
tt3464902,Very true reflections of our society,3/10
tt3464902,Flat-footed satire; Farrell does his best despite this bleak sci-fi black comedy's 'attempts',9/10
tt3464902,Interesting Premise but Disappointing result,3/10
tt3464902,An Absurdist Screwball Comedy,1/10
tt3464902,what the hell was this,9/10
tt3464902,A complete waste of time,4/10
tt3464902,A remarkable oddity of a film,1/10
tt3464902,Weird and unpleasant,10/10
tt3464902,The second film I have walked out of.,3/10
tt3464902,The Lobster: The Absurdist Brilliance of Yorgos Lanthimos,4/10
tt3464902,"eww no. an absurd, disturbing allegory where nothign makes much sense.",1/10
tt1638355,"""When you hear something that sounds like a gunshot, drive.""",8/10
tt1638355,A fun movie reboot of a classic TV series,8/10
tt1638355,Fun watch,8/10
tt1638355,Really wish there was a second and third movie,10/10
tt1638355,Man of Cool...,9/10
tt1638355,"Alright, now we've got ourselves a spy movie!",8/10
tt1638355,"Could not always follow the plot but this is a hip, stylish film with handsome stars",8/10
tt1638355,At this rate I'll have to see all of Ritchie's films,9/10
tt1638355,"Ritchie's Best Since Lock, Stock",8/10
tt1638355,Fun movie,7/10
tt1638355,Entertaining,7/10
tt1638355,I NEED TO USE THE SINK,8/10
tt1638355,GIVE US A FREAKING SEQUEL ALREADY,10/10
tt1638355,Well worth the 1hr 56 minutes I spent in the theater,9/10
tt1638355,Combination of Action and Banter,10/10
tt1638355,"Absolutely underrated, this movie is smart, funny and packed full of action. ( American A+ Movie) My Ratings 10/10",7/10
tt1638355,Retro All the WayA Bold Experiment in Style that Mostly Works,9/10
tt1638355,"Underrated, extremely fun, and cool movie",7/10
tt1638355,The Man from C.O.O.L.,3/10
tt1638355,Shallow,7/10
tt1638355,Great Fun!,8/10
tt1638355,The Man from UNCLE is a spy comedy that Hammers out a Cavill-cade of Hugh-gely satisfying laughs,9/10
tt1638355,A Delightful and Tantalizingly Original Spy Movie,8/10
tt1638355,A Smart Comedy-Thriller a Throwback to the 1960's Setting and Culture: Sort of Bond Meets Bourne,3/10
tt4263482,"""The Witch"" is horror for cinephiles, not as much horror genre fans",8/10
tt4263482,Give Me That Old Time Religion!,9/10
tt4263482,"A very good, tense, atmospheric, gothic horror.",8/10
tt4263482,Just plain amazing,10/10
tt4263482,Gut-Wrenching Tension,6/10
tt4263482,Effective Film with a Rich Atmosphere,9/10
tt4263482,As good as psychological horror gets,10/10
tt4263482,"Reading the reviews, I thought I had watched the wrong movie...",5/10
tt4263482,"Calvinist terrors abound in this fraught ""folk tale""",2/10
tt4263482,"An unnerving, surreal descent into religious paranoia",4/10
tt4263482,Missed opportunity,8/10
tt4263482,"Wouldst thou like to fall asleep? I prithee, watch on.",7/10
tt4263482,Beware...This is not a horror movie!!,8/10
tt4263482,Plagued by Puritanism...,7/10
tt4263482,"Dark, Twisted, and Haunting Imagery",9/10
tt4263482,"Great Atmosphere, Great Sound, Different Kind of Movie",2/10
tt4263482,gets very compelling,8/10
tt4263482,Bewitching,7/10
tt4263482,The Positive Reviews Are an Enigma,8/10
tt4263482,Summary:,8/10
tt4263482,Not at all what was expected.,10/10
tt4263482,Finally no Hollywood crap,10/10
tt2401256,It's not the story; it's the telling,9/10
tt2401256,"It's a curve ball, but I'm so glad I give this show a chance",10/10
tt2401256,A fabulous series which highlights the art of telling a story,10/10
tt2401256,Sets a new bar,10/10
tt2401256,Engrossing and Talented Beginning to a Mystery,9/10
tt2401256,Most gripping mystery since 'The Killing',10/10
tt2401256,"Opens with a bang, ends with....if not a whimper, something close to it",7/10
tt2401256,Great Crime Drama!,8/10
tt2401256,Missed Big Clue,7/10
tt2401256,Dramatically convincing and a pleasantly dark atmosphere (Revelry Review),9/10
tt2401256,Good but not great,7/10
tt2401256,The story is just a small part of it,10/10
tt2401256,Good storytelling,10/10
tt2401256,Really good but...,8/10
tt2401256,Great at first,6/10
tt2401256,Outstanding TV Miniseries,9/10
tt2401256,"Brilliant - utterly compelling, engaging and intriguing and highly plausible",10/10
tt2401256,Can't seem to identify the core of this series,4/10
tt2401256,OVERRATED ... From very good starting to a disappointing drama,6/10
tt2401256,they could have done this show in 3 eposides,7/10
tt2401256,Oh my God.,9/10
tt2401256,Overrated,3/10
tt2401256,"Hands Down Thumbs Up - ""The Night Of"" Restored My Faith In Television",10/10
tt2401256,Another HBO Masterpiece,10/10
tt2401256,Disappointing,4/10
tt1895587,It will leave you shaken....,10/10
tt1895587,A heavy subject dealt with rivetingly,10/10
tt1895587,"Engagingly told story of process, with a strong emotional core",10/10
tt1895587,One of the greatest horror films of all time,9/10
tt1895587,Not often that a film truly entertains as well as informs...,10/10
tt1895587,A movie that qualifies as strong meat a.k.a. be ready to digest a lot of reality and face the true face of a world unknown to people living in a happy bubble.,10/10
tt1895587,Fantastic Movie Filled with Sadness,10/10
tt1895587,Flawless! #2 All-Time Greatest Film. 71 Awards. 💯,9/10
tt1895587,"Burns slow, but riveting to the end",10/10
tt1895587,All the Vatican's Men in Outstanding Investigative Journalism Film Revealing the Skeletons in the Boston Archdiocese's Closet,10/10
tt1895587,It Could've Been You,10/10
tt1895587,Super film,10/10
tt1895587,Flat Out Remarkable! Possibly the Year's Best!,9/10
tt1895587,Catholic Church in the Spotlight.,10/10
tt1895587,A fully deserved Oscar winner,10/10
tt1895587,Priests Secretly Committing Pederasty. An Award Winner Reality Movie.,9/10
tt1895587,Faith,7/10
tt1895587,Solid yet I think the subject matter was what got it nominated for Best Picture,8/10
tt1895587,Spotlight is the Best Film of 2015,10/10
tt1895587,"A Gem to Rival ""All the President's Men""",7/10
tt1895587,A fine film but not worthy of winning Best Picture,6/10
tt1895587,The Subject Matter Is Noble But The Execution Is Unsatisfying,9/10
tt1895587,"With the power of a few people, how to change the world.",6/10
tt1895587,"Very relevant and important, but not very good",10/10
tt1441395,Gets under the skin,7/10
tt1441395,An intriguing film that probably requires a second viewing,8/10
tt1441395,Bizarrely Mesmerizing,7/10
tt1441395,Feeling for the alien,7/10
tt1441395,The film that truly proves what a visual medium film is,4/10
tt1441395,Someone kept pausing the film....no wait they didn't.,9/10
tt1441395,Jonathon Glazer continues his ascent with another fabulous movie that will entirely divide its audience,4/10
tt1441395,Brilliant cinematography can't save empty vessel sci-fi art-house script,4/10
tt1441395,The problem here...,1/10
tt1441395,Long shots and long silences,2/10
tt1441395,An extraordinary bad movie,6/10
tt1441395,Not for everyone...,7/10
tt1441395,If your open minded give it a try,1/10
tt1441395,If you fall asleep you will have missed nothing.,3/10
tt1441395,"Deeply disturbing and ultimately, depressingly pretentious.....",10/10
tt1441395,The non-spoiler trailers represents this wonderful movie perfectly,8/10
tt1441395,Seduction,3/10
tt1441395,Strange and hypnotic.,4/10
tt1441395,Anti-story manages to make both Scarlett and Scotland look f-ugly. A feat of immense proportions.,3/10
tt1441395,Amazing but not for everyone,10/10
tt1441395,Stargirl,8/10
tt3960412,Very offensive....very funny and perceptive.,9/10
tt3960412,Made My Face Hurt,7/10
tt3960412,That's a third of the way to Mars......,9/10
tt3960412,Very entertaining,8/10
tt3960412,He just never stopped,6/10
tt3960412,Peak Andy,9/10
tt3960412,Enough hilarious highlights in an otherwise okay movie,8/10
tt3960412,Great movie if you love Lonely Island!,8/10
tt3960412,"POPSTAR blows the whistle on the ""pop music"" industry . . .",10/10
tt3960412,"A Little Formulaic, But Admittedly Funny.",8/10
tt3960412,Excellent Satire,7/10
tt3960412,don't forget to do the Donkey Roll!,9/10
tt3960412,Style Boyz for life!,6/10
tt3960412,Great movie about a lovable idiot and his friends,9/10
tt3960412,"Do the Donkey Roll! This music mockumentary was really stupid, but also kinda funny.",5/10
tt3960412,Samberg Never Stops!,6/10
tt3960412,Satirical Look at Our Celebrity Obsessed Culture,5/10
tt3960412,It Pops,6/10
tt3960412,SNL Sketch That Lasted Too Long,8/10
tt3960412,The Vidiot Reviews...,5/10
tt3960412,A brilliant satire - this generations This Is Spinal Tap,6/10
tt3960412,Beauty and a Beat,5/10
tt3960412,Popstar: Never Stop Never Stopping never really starts.,4/10
tt4299972,Blink of an Eye,9/10
tt4299972,Outstanding true crime documentary badly in need of a post-release update,8/10
tt4299972,Amazing Documentary Series!,10/10
tt4299972,Blurs the line between journalism and entertainment,8/10
tt4299972,Andrew Jarecki Capturing Again,8/10
tt4299972,"True detectives in real life,greatest documentary i've ever seen.",10/10
tt4299972,better than fiction ...waaaaaaay better !,10/10
tt4299972,Well structured and compelling documentary.,9/10
tt4299972,More dramatic than anything you'll find on TV or theater,10/10
tt4299972,It doesn't get much better than this,10/10
tt4299972,This is INCREDIBLE!!!!,9/10
tt4299972,The story of Robert Durst and his connections to three mysterious deaths.,9/10
tt4299972,Geeky Randy's summary,9/10
tt4299972,How have we not seen this sooner?!,10/10
tt4299972,Crafty Robert,9/10
tt4299972,Most definitely a 10!!!!!!!,10/10
tt4299972,PHENOMENAL,9/10
tt4299972,Chilling,10/10
tt4299972,A great documentry,9/10
tt4299972,A swing and a miss,3/10
tt4299972,Definitely worth a watch,8/10
tt4299972,"Even better than ""Making a Murderer""",9/10
tt4299972,Stunning piece of work,10/10
tt4299972,"Well Done, 1 Exception",9/10
tt4299972,Great,10/10
tt6417190,Please bring this back!,10/10
tt6417190,Can't get enough of this,10/10
tt6417190,Love this show,9/10
tt6417190,"Great Show, Welcome Back.",9/10
tt6417190,Perfect feel-good TV,10/10
tt6417190,QUALITY SHOW,9/10
tt6417190,I'd love to see more seasons!!,9/10
tt6417190,I love this,7/10
tt6417190,"Seasons 1 & 2 are Great, 3 Seems to Waiver",8/10
tt6417190,Delightfully Fun,10/10
tt6417190,GPSD.,10/10
tt6417190,Enjoyable on all levels,9/10
tt6417190,Bring back Ellie as host!,6/10
tt6417190,Great show,8/10
tt6417190,Thankyou Ellie,10/10
tt6417190,too woke to watch,3/10
tt6417190,Surprisingly enjoyable,7/10
tt6417190,They hung dong!,5/10
tt6417190,Another Dumbed Down Series,3/10
tt6417190,Bake off but cooked in a much hotter oven and biting will break your teeth,7/10
tt6417190,For the most part they get it right,8/10
tt6417190,"As a ceramicists, level of expertise is sad",9/10
tt6417190,What's going on with season 4?!?!,5/10
tt4855114,Why cancel such an amazing show,9/10
tt4855114,Michelle Dockery has won me over,10/10
tt4855114,Good Behavior is more than Good,8/10
tt4855114,First class new series,10/10
tt4855114,"Dark, Seductive, and in the best Film Noir tradition",8/10
tt4855114,Defies the norm,9/10
tt4855114,Twists and turns and edge of the seat viewing,9/10
tt4855114,My favorite new show since Sons of Anarchy,10/10
tt4855114,Blown away - I want to be her.,8/10
tt4855114,Michelle Dockery should be nominated for an Emmy in Season 2,10/10
tt4855114,Why didn't I know about this show?,10/10
tt4855114,Bring back Good Behavior!!!!!!!!,9/10
tt4855114,I am impressed,10/10
tt4855114,Surprised by how good this show is!,10/10
tt4855114,"Taut, intense, addicting",9/10
tt4855114,How Could This Not Be Winning Awards?,10/10
tt4855114,Dark suffering pain of ones past,10/10
tt4855114,Time for Letty and Javier to come back.,10/10
tt4855114,Beyond Amazing!,10/10
tt4855114,I am very much hoping this show gets renewed. Beyond superb film noir deserving of more seasons.,10/10
