review_id,imdb_id,review_title,rating_title
39285,tt9116358,That's some good anime,7/10
39286,tt9116358,Total chaos,7/10
39287,tt9116358,INSANE ANIMATION THIS IS THE BAR 2019,10/10
39288,tt9116358,Gurren Lagaan with a mix of Fire Force,9/10
39289,tt9116358,Blink and you'll miss it,8/10
39290,tt9116358,The stuff of legends,10/10
39291,tt9116358,visual overload,3/10
39292,tt9116358,Awesome animation,8/10
39293,tt9116358,Madness,7/10
39294,tt9116358,Terrible,7/10
39295,tt9116358,God tier animation but mediocre story,10/10
39296,tt9116358,This is the greatest movie ever made,8/10
39297,tt9116358,Honestly a very good colourful anime movie to go watch!!,2/10
39298,tt9116358,"I know a lot of people call CGI animation ""anime"" but it's not impressive",7/10
39299,tt9116358,Incredible animation,1/10
39300,tt9116358,Short Review,7/10
39301,tt9116358,Oh my goodness,3/10
39302,tt9116358,Triggered trigger,5/10
39303,tt9116358,Poor version of Gurren Lagann,8/10
39304,tt9116358,"An Explosion of Color, Bombast, and Dopamine",9/10
39305,tt9116358,Mood movie,10/10
39306,tt11188392,Fabulous - thank you!,10/10
39307,tt11188392,Thank you Amy and Chris,9/10
39308,tt11188392,"inside amy schumer, literallly.",10/10
39309,tt11188392,You'll have a new found respect for Amy!,9/10
39310,tt11188392,Brutal Honesty,8/10
39311,tt11188392,An honest narrative of a relationship during pregnancy,10/10
39312,tt11188392,Brilliant Insight Into the Process of Creating Stand-Up Comedy,10/10
39313,tt11188392,Simply put: Amazing,10/10
39314,tt11188392,"Real, Raw, Honest and Important",10/10
39315,tt11188392,Real funny and real life,10/10
39316,tt11188392,Loved it!,10/10
39317,tt11188392,Losers rate this movie less than a 10,10/10
39318,tt11188392,Great Show - Best Celebrity Doc,10/10
39319,tt11188392,"Real, Unfiltered Version of Some Pregnancies",10/10
39320,tt11188392,Thank you,10/10
39321,tt11188392,Funny and touching,10/10
39322,tt11188392,This is funny. But that's about it.,7/10
39323,tt11188392,Unbelievably true,10/10
39324,tt11188392,all i can think as i watch this is...,2/10
39325,tt11188392,She is not funny.. Period!!,1/10
39326,tt11188392,why?,1/10
39327,tt11188392,Mad Respect For Amy Schumer,9/10
39328,tt11188392,It's me,3/10
39329,tt8752498,"Okay Movie, But Has Flaws",6/10
39330,tt8752498,Feels So Uninspired,3/10
39331,tt8752498,Cartoon Network ran this movie to hype up viewers for WW1984. Bad idea.,1/10
39332,tt8752498,10 years for this?,2/10
39333,tt8752498,Worst. Villains. Ever.,3/10
39334,tt8752498,"A Major Disappointment (Looking At You, Screenwriter)",3/10
39335,tt8752498,Total waste of time and brain cells..,4/10
39336,tt8752498,Used to better from DC Animation,6/10
39337,tt8752498,It actually turned out to be a nice animated movie...,2/10
39338,tt8752498,Trips and falls short of both its live action and animated predecessors,4/10
39339,tt8752498,I didn't wait a decade for this...,9/10
39340,tt8752498,Incredible addition to DC animated library,3/10
39341,tt8752498,Big DC Fan but this was just sad.,2/10
39342,tt8752498,"Truly awful dialogue / script. Usually I have a sizeable tolerance for these things but the script is so bad, the plot is so illogical that the actors struggle",2/10
39343,tt8752498,A royal mess,5/10
39344,tt8752498,5 is more than deserved,4/10
39345,tt8752498,Disappointing,7/10
39346,tt8752498,Paint by numbers but still great fun!,3/10
39347,tt8752498,Incredibly stupid,5/10
39348,tt8752498,"I ""Wonder"" why this was made",7/10
39349,tt8752498,It was an okay movie,5/10
39350,tt8752498,Disappointing,3/10
39351,tt8752498,"LAME, Boring, bad writing",5/10
39352,tt8752498,"The origin story in Wonder Woman, but bare bone with stupid villains",2/10
39353,tt8406744,A decent film well directed by Benito Zambrano with fine performances and shot in Western style,7/10
39354,tt8406744,Good film set in a well depicted post-civil war Spain.,7/10
39355,tt8406744,"A western, but a Spanish one",10/10
39356,tt8406744,Hardly an original theme ... still a darn good (Spanish) western!,8/10
39357,tt9530198,A magnificent final act,8/10
39358,tt9530198,A very welcoming look behind-the-scenes,8/10
39359,tt9530198,Pure love for filmmaking.,10/10
39360,tt9530198,"Inspiration, Creation and Sharing",10/10
39361,tt9530198,Fantastic,10/10
39362,tt9530198,My 36th Birthday Viewing: RIP Agnes Varda.,10/10
39363,tt9530198,"""Art should surprise us""",10/10
39364,tt9530198,Wonderful,8/10
39365,tt9193612,Depression Incarnate,8/10
39366,tt9193612,An alright emotional anime but the pacing and story development was lacking....,6/10
39367,tt9193612,Really cool aesthetic,8/10
39368,tt9193612,Such a sweet love story,9/10
39369,tt9193612,Spectacular and amazing!,10/10
39370,tt9193612,Sincere and touching.,7/10
39371,tt9193612,"Not the most surprising love story, but very well crafted.",10/10
39372,tt9193612,Amazing movie,8/10
39373,tt9193612,"Cute, loving and touching!!!",7/10
39374,tt9193612,Too kawaii,2/10
39375,tt9193612,Skip it.,2/10
39376,tt9193612,More of the same.,7/10
39377,tt9193612,Gorgeous animation,7/10
39378,tt9193612,Predictable but my girlfriend loved it,9/10
39379,tt9193612,I was amped!,7/10
39380,tt9193612,RIDE YOUR WAVE - A FEEL-GOOD MOVIE OF FINDING ONE'S SELF,5/10
39381,tt9193612,Made girlfriend cry,7/10
39382,tt9193612,Beautifully Bittersweet,8/10
39383,tt7945066,"Compelling, Gritty and Fun",9/10
39384,tt7945066,Good show but one person seems to lack,10/10
39385,tt7945066,Finally a new kind of anime',9/10
39386,tt7945066,Anime we were waiting for,10/10
39387,tt7945066,"Really Good, but we're all too familiar with this.",9/10
39388,tt7945066,A series I'd recommend,8/10
39389,tt7945066,More please,10/10
39390,tt7945066,It's feels like Power Rangers,10/10
39391,tt7945066,The Perfected Formula for a Sci-Fi Futuristic Anime,10/10
39392,tt7945066,Cool American CG sci-fi mecha anime :-),7/10
39393,tt7945066,GREAT SHOW SO FAR! (Only on episode 5),10/10
39394,tt7945066,Excellent Show,9/10
39395,tt7945066,"Great show, Good cast, well defined and packed",10/10
39396,tt7945066,LIFT OFF!,10/10
39397,tt7945066,To infinity and beyond!,10/10
39398,tt7945066,"AWESOME, JUST AWESOME!!",10/10
39399,tt7945066,Lucky to know about the show,10/10
39400,tt7945066,"Very strong start, but the first season was too short",7/10
39401,tt7945066,Before you watch second season,2/10
39402,tt7945066,Makes an impact,9/10
39403,tt7945066,Came expecting a typical American stab at anime. Left wishing there were more episodes.,10/10
39404,tt7945066,An Average show turned into a nightmare.,2/10
39405,tt7945066,season 2 is bad unfortunately,5/10
39406,tt7945066,"Likeable Characters, Lackluster Story",6/10
39407,tt7945066,close to what it feels like to be only able to see the world threw someone else eyes,7/10
39408,tt11447806,Is this real?,1/10
39409,tt11447806,Left Me Feeling Gutted,8/10
39410,tt11447806,I don't get why the hate,6/10
39411,tt11447806,Informative and important; please watch with an open mind,9/10
39412,tt11447806,After five years so much was missing,5/10
39413,tt11447806,We're all human beings,8/10
39414,tt11447806,Worth a watch,10/10
39415,tt10720474,Surprising Revelation,8/10
39416,tt10720474,Breathtaking documentary,10/10
39417,tt10720474,Heartwarming and badass,9/10
39418,tt11265724,"Funny guy, stoners can relate.",8/10
39419,tt11265724,As funny as the best of them,9/10
39420,tt11265724,"Diverse, coherent, and funny",8/10
39421,tt11265724,Consistently funny from start to finish.,10/10
39422,tt11265724,One of the rare good new comics...,8/10
39423,tt11265724,Nonstop LOL's,10/10
39424,tt11265724,Just So Funny ......,10/10
39425,tt12967950,Utterly depressing yet must-see,8/10
39426,tt12967950,"Doesn't just join the dots, but takes time to explain them",10/10
39427,tt12967950,A MUST SEE IT REALLY IS,8/10
39428,tt12967950,Part 2 of This Excellent Series is Even Better Than Part 1,9/10
39429,tt12967950,Excellent,10/10
39430,tt12967950,Ripping democracy apart,10/10
39431,tt12967950,Excellent - Highly Recommend,9/10
39432,tt12967950,Democratic commercial,1/10
39433,tt12967950,Just watch it.,9/10
39434,tt12967950,Disappointing Effort From Gibney,4/10
39435,tt12967950,The Sahara of Political Documentaries,7/10
39436,tt12967950,Too bad they put in the bias...,2/10
39437,tt12967950,Message from the Clinton Camp,1/10
39438,tt12967950,Disappointing,2/10
39439,tt12967950,THANK YOU,10/10
39440,tt12967950,Lots so assumptions,6/10
39441,tt10260408,"Remarkable, Important",9/10
39442,tt10260408,America could learn a lot from Germany,10/10
39443,tt10260408,"until America acknowledges this, will ALWAYS be a stain",10/10
39444,tt10260408,"""Just Mercy"" vs. ""True Justice"": and the winner is...",9/10
39445,tt10260408,Hopefully this doc becomes school curriculum,10/10
39446,tt7935908,The rich history and significance of the Apollo,6/10
39447,tt7935908,Excellent! Including all the important musicians!,8/10
39448,tt7935908,IT'S SHOW TIME AT THE APOLLO: A HISTORIC SLICE OF BLACK HISTORY,7/10
39449,tt7935908,a manifesto,8/10
39450,tt7935908,FIRE- but heavy Hitters Missing!,1/10
39451,tt7935908,Embarrassing,6/10
39452,tt7935908,Stunning history...,5/10
39453,tt7167686,Perfect Companion Piece to Death,8/10
39454,tt7167686,Far better than expected,8/10
39455,tt7167686,well to be honest i felt bored..,5/10
39456,tt7167686,"After a great ""Death of Superman""... this is disappointing",6/10
39457,tt7167686,Feels incomplete,7/10
39458,tt7167686,"Unfortunately, it does not live up to its prequel",7/10
39459,tt7167686,A successful sequel to the death of Superman,10/10
39460,tt7167686,A great conclusion,8/10
39461,tt7167686,Very entertaining!,8/10
39462,tt7167686,"Just like The Death of Superman, one for the middle pack of DC animated movies",6/10
39463,tt7167686,"Reign of the Supermen: Another poor loose ""Adaptation""",3/10
39464,tt7167686,"Kiddy build up for the story, A lot of unreasonable transformations , plots are expected",6/10
39465,tt7167686,Superman out of character,7/10
39466,tt7167686,Just Wow,10/10
39467,tt7167686,Wasted potential.,5/10
39468,tt7167686,It's... okay.,6/10
39469,tt7167686,Interesting Take on the Story,7/10
39470,tt7167686,I really need to stop watching DC.,4/10
39471,tt7167686,Had a potential but...,6/10
39472,tt7167686,REIGN OF DC ANIMATION,9/10
39473,tt7167686,Dumb sequel to the Death of Superman.,5/10
39474,tt7167686,5,6/10
39475,tt7167686,A let down after the superior first movie,8/10
39476,tt7167686,This movie is great the whole way through and does not disappoint.,10/10
39477,tt10720568,World needs more saviors like those brave and beautiful hearts,10/10
39478,tt10720568,Moving documentary about kids in orphanages finding a home,7/10
39479,tt12441478,The main character is a psychopath,1/10
39480,tt12441478,A Blemish On Studio Ghibli's Unblemished Legacy,2/10
39481,tt12441478,Terrible,1/10
39482,tt12441478,Irredeemable,3/10
39483,tt12441478,"Confused, and very disappointed.",1/10
39484,tt12441478,Meh.,5/10
39485,tt12441478,Wrong,4/10
39486,tt12441478,Where's the 3rd act of this movie?,2/10
39487,tt12441478,Hope we haven't seen the future of Ghibli,1/10
39488,tt12441478,My 9-year old and I were perplexed. In a bad way.,2/10
39489,tt12441478,A real SHAME to both Ghibli and the Miyazaki name!,3/10
39490,tt12441478,Shocked at the terrible story telling,2/10
39491,tt12441478,Goro Miyazaki remains an expert at delivering two thirds of a movie,1/10
39492,tt12441478,What did I just watch?,1/10
39493,tt12441478,Didn't connect with it,4/10
39494,tt12441478,Magic is gone,1/10
39495,tt12441478,From the makers of CocoMelon and BabyBus...,7/10
39496,tt12441478,Questionable story and theme,3/10
39497,tt12441478,The Worst Ghibli Movie,3/10
39498,tt12441478,Not as bad as they say but I do understand why they didn't like it,2/10
39499,tt12441478,The animators got bored halfway through and slapped an ending to the middle.,7/10
39500,tt8001036,"Not bad, but 'Scandal' was more succinct",8/10
39501,tt8001036,Everything has been proved,8/10
39502,tt8001036,Great acting but frustrating direction,7/10
39503,tt8001036,Went from good to great to even better,8/10
39504,tt8001036,Good telling of an important story,9/10
39505,tt8001036,Great drama about establishment revenge instigated in the UK during the 1960's,10/10
39506,tt8001036,Needs some background explanation,5/10
39507,tt8001036,Unmissable,7/10
39508,tt8001036,Found It A Bit Dull,5/10
39509,tt8001036,A bit of sauce for Christmas,2/10
39510,tt8001036,Powerful and evocative,10/10
39511,tt8001036,Six episodes .. really,4/10
39512,tt8001036,A successful beginning of a suspense,8/10
39513,tt8001036,Great cast and interesting story,7/10
39514,tt8001036,Delicious history,10/10
39515,tt8001036,"Say ""Little Baby"" one more time..........",4/10
39516,tt8001036,Why did they bother,9/10
39517,tt8001036,Boring,4/10
39518,tt8001036,Disappointing......,6/10
39519,tt8001036,Too Many Episodes,6/10
39520,tt8001036,Dribble,5/10
39521,tt8001036,Naughty Girls and Boys,8/10
39522,tt8001036,History rewritten,8/10
39523,tt8001036,Can't follow,1/10
39524,tt8001036,My puberty,8/10
39525,tt11238932,A great time,10/10
39526,tt11238932,Super fun !,10/10
39527,tt11238932,Fun and enjoyable,9/10
39528,tt11238932,A shot of hapiness!!,10/10
39529,tt11238932,Rafaella Carra songs in Spanish and lot of dancing,7/10
39530,tt11238932,Fun and entertaining Spanish musical comedy with a very silly plot and catching songs,5/10
39531,tt11238932,"A great shot of energy, fun and enthusiasm in COVID times",8/10
39532,tt11238932,An utter disappointment,1/10
39533,tt11238932,"""Forgetful heart,We laughed and had a good time, you and I,It's been so long.""",9/10
39534,tt11469918,A bit slow but good,7/10
39535,tt11469918,Narration,8/10
39536,tt11469918,A must watch,10/10
39537,tt11469918,Intense crime drama from France,7/10
39538,tt11469918,Thank you France!,8/10
39539,tt11469918,The narration,5/10
39540,tt11469918,Pathetic subtitles and some over acting.,5/10
39541,tt11469918,Fizzled at the End,8/10
39542,tt11469918,Very Difficult to Understand the English subtitles!!!,5/10
39543,tt6688354,Horror Tales from Around the Globe,8/10
39544,tt6688354,Malignant Minds,4/10
39545,tt6688354,A mixed bag,5/10
39546,tt6688354,Should have been good..,4/10
39547,tt6688354,Good concept - Awfully executed,3/10
39548,tt6688354,Different breed of folk-horror tales...a blast from the past,9/10
39549,tt6688354,An imaginative idea cut short by the actual movie,1/10
39550,tt6688354,"Great Concept, One Great Execution",5/10
39551,tt6688354,A lot of wasted potential...,4/10
39552,tt6688354,Goats,5/10
39553,tt6688354,Cant use horror correctly,1/10
39554,tt6688354,Tasteful and Original,8/10
39555,tt6688354,Not complete field,4/10
39556,tt6688354,Story is a lie,7/10
39557,tt6688354,Just don't,1/10
39558,tt6688354,A waste,2/10
39559,tt6688354,Bedtime stories to put you to sleep.,3/10
39560,tt6688354,It was a neat idea,3/10
39561,tt6688354,tedious and unbearable.. if you manage to stay awake,1/10
39562,tt6688354,Very cool (underdeveloped) world wide concept,5/10
39563,tt6688354,Totally rubbish,1/10
39564,tt6688354,"So much potential, yet fell flat",3/10
39565,tt6688354,Nope.. not at all,1/10
39566,tt6688354,Gore is not horror,3/10
39567,tt6688354,Trash,1/10
39568,tt11916166,A hot mess,6/10
39569,tt11916166,"""The monster is living in me""",4/10
39570,tt11916166,Disappointing...,5/10
39571,tt11916166,Swing and a miss,2/10
39572,tt11916166,Weird,9/10
39573,tt11916166,Revealing,1/10
39574,tt11916166,HBO Continues to Churn Out Crap,1/10
39575,tt11916166,Get To The Point.,5/10
39576,tt11916166,Meh,6/10
39577,tt11916166,A very important story,8/10
39578,tt11916166,Shocking,8/10
39579,tt11916166,Captivating,6/10
39580,tt11916166,at least ...,9/10
39581,tt11916166,It grows slowly into a nightmare,7/10
39582,tt13355988,Powerful and disheartening at the same time,7/10
